DateStamp;consigna;nivel;converbomba;valvula;salida;On/Off B1;On/Off B2
2006-05-22 11:49:53.443000000;30;26.735000610351563;0;0;10.095016479492187;True;False
2006-05-22 11:49:53.553000000;30;26.850006103515625;0;0;10.095016479492187;True;False
2006-05-22 11:49:53.663000000;30;26.955001831054687;0;0;10.095016479492187;True;False
2006-05-22 11:49:53.757000000;30;27;0;0;10.095016479492187;True;False
2006-05-22 11:49:53.850000000;30;27.020004272460938;0;0;9;True;False
2006-05-22 11:49:53.960000000;30;27.035003662109375;0;0;9;True;False
2006-05-22 11:49:54.067000000;30;27.009994506835938;0;0;9;True;False
2006-05-22 11:49:54.177000000;30;27.024993896484375;0;0;9;True;False
2006-05-22 11:49:54.287000000;30;27.145004272460938;0;0;9;True;False
2006-05-22 11:49:54.380000000;30;27.175003051757812;0;0;8.5649871826171875;True;False
2006-05-22 11:49:54.490000000;30;27.164993286132812;0;0;8.5649871826171875;True;False
2006-05-22 11:49:54.583000000;30;27.169998168945312;0;0;8.5649871826171875;True;False
2006-05-22 11:49:54.677000000;30;27.2449951171875;0;0;8.5649871826171875;True;False
2006-05-22 11:49:54.773000000;30;27.235000610351563;0;0;8.5649871826171875;True;False
2006-05-22 11:49:54.880000000;30;27.2449951171875;0;0;8.2799835205078125;True;False
2006-05-22 11:49:54.990000000;30;27.2550048828125;0;0;8.2799835205078125;True;False
2006-05-22 11:49:55.100000000;30;27.229995727539063;0;0;8.2799835205078125;True;False
2006-05-22 11:49:55.210000000;30;27.229995727539063;0;0;8.2799835205078125;True;False
2006-05-22 11:49:55.317000000;30;27.235000610351563;0;0;8.2799835205078125;True;False
2006-05-22 11:49:55.427000000;30;27.2449951171875;0;0;8.3100128173828125;True;False
2006-05-22 11:49:55.537000000;30;27.289993286132813;0;0;8.3100128173828125;True;False
2006-05-22 11:49:55.647000000;30;27.324996948242188;0;0;8.3100128173828125;True;False
2006-05-22 11:49:55.757000000;30;27.30999755859375;0;0;8.3100128173828125;True;False
2006-05-22 11:49:55.867000000;30;27.289993286132813;0;0;8.3100128173828125;True;False
2006-05-22 11:49:55.977000000;30;27.2449951171875;0;0;8.1300201416015625;True;False
2006-05-22 11:49:56.067000000;30;27.25;0;0;8.1300201416015625;True;False
2006-05-22 11:49:56.163000000;30;27.229995727539063;0;0;8.1300201416015625;True;False
2006-05-22 11:49:56.257000000;30;27.229995727539063;0;0;8.1300201416015625;True;False
2006-05-22 11:49:56.350000000;30;27.240005493164062;0;0;8.1300201416015625;True;False
2006-05-22 11:49:56.443000000;30;27.229995727539063;0;0;8.2799835205078125;True;False
2006-05-22 11:49:56.553000000;30;27.229995727539063;0;0;8.2799835205078125;True;False
2006-05-22 11:49:56.647000000;30;27.235000610351563;0;0;8.2799835205078125;True;False
2006-05-22 11:49:56.740000000;30;27.240005493164062;0;0;8.2799835205078125;True;False
2006-05-22 11:49:56.833000000;30;27.240005493164062;0;0;8.2799835205078125;True;False
2006-05-22 11:49:56.927000000;30;27.18499755859375;0;0;8.2799835205078125;True;False
2006-05-22 11:49:57.023000000;30;27.169998168945312;0;0;8.44500732421875;True;False
2006-05-22 11:49:57.117000000;30;27.164993286132812;0;0;8.44500732421875;True;False
2006-05-22 11:49:57.210000000;30;27.154998779296875;0;0;8.44500732421875;True;False
2006-05-22 11:49:57.333000000;30;27.169998168945312;0;0;8.44500732421875;True;False
2006-05-22 11:49:57.427000000;30;27.18499755859375;0;0;8.44500732421875;True;False
2006-05-22 11:49:57.537000000;30;27.164993286132812;0;0;8.519989013671875;True;False
2006-05-22 11:49:57.647000000;30;27.160003662109375;0;0;8.519989013671875;True;False
2006-05-22 11:49:57.740000000;30;27.134994506835937;0;0;8.519989013671875;True;False
2006-05-22 11:49:57.833000000;30;27.100006103515625;0;0;8.519989013671875;True;False
2006-05-22 11:49:57.927000000;30;27.100006103515625;0;0;8.519989013671875;True;False
2006-05-22 11:49:58.023000000;30;27.104995727539063;0;0;8.6850128173828125;True;False
2006-05-22 11:49:58.117000000;30;27.085006713867188;0;0;8.6850128173828125;True;False
2006-05-22 11:49:58.210000000;30;27.100006103515625;0;0;8.6850128173828125;True;False
2006-05-22 11:49:58.317000000;30;27.050003051757813;0;0;8.6850128173828125;True;False
2006-05-22 11:49:58.427000000;30;27.039993286132813;0;0;8.6850128173828125;True;False
2006-05-22 11:49:58.537000000;30;27.009994506835938;0;0;8.910003662109375;True;False
2006-05-22 11:49:58.647000000;30;26.990005493164063;0;0;8.910003662109375;True;False
2006-05-22 11:49:58.757000000;30;26.975006103515625;0;0;8.910003662109375;True;False
2006-05-22 11:49:58.867000000;30;26.964996337890625;0;0;8.910003662109375;True;False
2006-05-22 11:49:58.960000000;30;26.955001831054687;0;0;8.910003662109375;True;False
